店舗,機種名,End_Digit,稼働日数,集計数,平均差枚数,平均回転数,勝率
A-FLAG津,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,2.0,5,10,-742.5,794.4,0.0
A-FLAG津,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,3.0,5,10,170.0,592.7,0.1
A-FLAG津,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,4.0,5,10,637.2,190.0,0.1
A-FLAG津,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,5.0,4,8,-238.5,354.0,0.0
A-FLAG津,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,6.0,5,10,-63.2,291.1,0.1
A-FLAG津,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,7.0,5,10,-286.2,439.6,0.2
A-FLAG津,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,8.0,5,10,-710.1,649.3,0.0
A-FLAG津,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,9.0,4,8,-557.75,649.375,0.0
A-FLAG津,L麻雀物語,0.0,17,32,-117.4375,1377.25,0.15625
A-FLAG津,L麻雀物語,1.0,20,38,-121.5,1628.4473684210527,0.2894736842105263
A-FLAG津,L麻雀物語,2.0,16,30,-226.3,1360.6,0.16666666666666666
A-FLAG津,L麻雀物語,3.0,17,31,47.25806451612903,1589.1935483870968,0.2903225806451613
A-FLAG津,L麻雀物語,4.0,16,29,401.3448275862069,1865.0,0.1724137931034483
A-FLAG津,L麻雀物語,5.0,17,31,638.9032258064516,1781.6774193548388,0.22580645161290322
A-FLAG津,L麻雀物語,6.0,18,33,61.696969696969695,1297.6363636363637,0.18181818181818182
A-FLAG津,L麻雀物語,7.0,17,31,35.096774193548384,1257.8064516129032,0.25806451612903225
A-FLAG津,L麻雀物語,8.0,17,32,239.09375,937.875,0.25
A-FLAG津,L麻雀物語,9.0,17,32,12.21875,1747.53125,0.1875
A-FLAG津,SHAKE BONUS TRIGGER,0.0,18,18,103.0,1771.1666666666667,0.5555555555555556
A-FLAG津,SHAKE BONUS TRIGGER,1.0,23,23,-85.73913043478261,1915.608695652174,0.30434782608695654
A-FLAG津,SHAKE BONUS TRIGGER,2.0,19,19,266.1578947368421,1577.842105263158,0.47368421052631576
A-FLAG津,SHAKE BONUS TRIGGER,3.0,18,18,47.666666666666664,1986.111111111111,0.3888888888888889
A-FLAG津,SHAKE BONUS TRIGGER,4.0,19,19,-399.6842105263158,1589.3684210526317,0.2631578947368421
A-FLAG津,SHAKE BONUS TRIGGER,5.0,18,18,34.77777777777778,2274.5555555555557,0.3333333333333333
A-FLAG津,SHAKE BONUS TRIGGER,6.0,18,18,-16.72222222222222,1918.0,0.5555555555555556
A-FLAG津,SHAKE BONUS TRIGGER,7.0,19,19,-338.94736842105266,1495.7894736842106,0.2631578947368421
A-FLAG津,SHAKE BONUS TRIGGER,8.0,19,19,66.47368421052632,2239.7368421052633,0.47368421052631576
A-FLAG津,SHAKE BONUS TRIGGER,9.0,18,18,-2.388888888888889,2373.777777777778,0.3888888888888889
A-FLAG津,SLOTドルアーガの塔,0.0,22,22,-97.68181818181819,1530.590909090909,0.22727272727272727
A-FLAG津,SLOTドルアーガの塔,1.0,27,27,-256.18518518518516,2147.074074074074,0.3333333333333333
A-FLAG津,SLOTドルアーガの塔,2.0,23,23,112.34782608695652,1891.1304347826087,0.34782608695652173
A-FLAG津,SLOTドルアーガの塔,3.0,22,22,48.13636363636363,1576.7727272727273,0.4090909090909091
A-FLAG津,SLOTドルアーガの塔,4.0,23,23,-280.0,1637.8695652173913,0.21739130434782608
A-FLAG津,SLOTドルアーガの塔,5.0,22,22,-344.45454545454544,1370.2272727272727,0.3181818181818182
A-FLAG津,SLOTドルアーガの塔,6.0,22,22,121.27272727272727,1626.1363636363637,0.5
A-FLAG津,SLOTドルアーガの塔,7.0,23,23,-219.04347826086956,1323.608695652174,0.17391304347826086
A-FLAG津,SLOTドルアーガの塔,8.0,23,23,-64.34782608695652,1543.304347826087,0.34782608695652173
A-FLAG津,SLOTドルアーガの塔,9.0,22,22,-367.72727272727275,1733.0,0.3181818181818182
A-FLAG津,Sister Quest,0.0,26,33,-123.63636363636364,896.3636363636364,0.15151515151515152
A-FLAG津,Sister Quest,1.0,31,40,-162.35,811.475,0.2
A-FLAG津,Sister Quest,2.0,25,32,322.96875,918.75,0.21875
A-FLAG津,Sister Quest,3.0,27,35,-713.9142857142857,1094.4857142857143,0.11428571428571428
A-FLAG津,Sister Quest,4.0,26,34,500.29411764705884,924.0588235294117,0.2647058823529412
A-FLAG津,Sister Quest,5.0,26,34,-49.6764705882353,1161.4705882352941,0.2647058823529412
A-FLAG津,Sister Quest,6.0,27,35,232.4857142857143,1243.2571428571428,0.22857142857142856
A-FLAG津,Sister Quest,7.0,26,33,79.54545454545455,1030.4242424242425,0.15151515151515152
A-FLAG津,Sister Quest,8.0,25,31,-809.0,974.5483870967741,0.06451612903225806
A-FLAG津,Sister Quest,9.0,26,33,-236.3939393939394,949.4848484848485,0.15151515151515152
A-FLAG津,S黄門ちゃま喝2,0.0,11,11,131.54545454545453,962.8181818181819,0.18181818181818182
A-FLAG津,S黄門ちゃま喝2,1.0,16,16,-87.0625,683.4375,0.125
A-FLAG津,S黄門ちゃま喝2,2.0,13,13,-247.30769230769232,460.46153846153845,0.15384615384615385
A-FLAG津,S黄門ちゃま喝2,3.0,13,13,95.76923076923077,543.5384615384615,0.23076923076923078
A-FLAG津,S黄門ちゃま喝2,4.0,13,13,-62.53846153846154,168.6153846153846,0.0
A-FLAG津,S黄門ちゃま喝2,5.0,12,12,-86.58333333333333,249.58333333333334,0.0
A-FLAG津,S黄門ちゃま喝2,6.0,13,13,-53.46153846153846,460.46153846153845,0.15384615384615385
A-FLAG津,S黄門ちゃま喝2,7.0,13,13,-187.6153846153846,913.5384615384615,0.15384615384615385
A-FLAG津,S黄門ちゃま喝2,8.0,12,12,71.5,227.75,0.08333333333333333
A-FLAG津,S黄門ちゃま喝2,9.0,11,11,-52.0,529.8181818181819,0.09090909090909091
A-FLAG津,いざ!番長,0.0,31,65,-355.7692307692308,1321.7384615384615,0.18461538461538463
A-FLAG津,いざ!番長,1.0,38,82,-305.3292682926829,1297.5487804878048,0.1951219512195122
A-FLAG津,いざ!番長,2.0,31,65,17.138461538461538,1101.2923076923078,0.24615384615384617
A-FLAG津,いざ!番長,3.0,31,65,-18.246153846153845,1470.4,0.2
A-FLAG津,いざ!番長,4.0,31,67,18.671641791044777,1183.8955223880596,0.16417910447761194
A-FLAG津,いざ!番長,5.0,31,65,-400.33846153846156,926.0923076923077,0.13846153846153847
A-FLAG津,いざ!番長,6.0,32,66,-48.09090909090909,961.4545454545455,0.18181818181818182
A-FLAG津,いざ!番長,7.0,31,67,-38.19402985074627,1058.6716417910447,0.22388059701492538
A-FLAG津,いざ!番長,8.0,32,68,-30.014705882352942,1327.5,0.20588235294117646
A-FLAG津,いざ!番長,9.0,31,65,232.4923076923077,1177.446153846154,0.2923076923076923
A-FLAG津,わたしの幸せな結婚,0.0,21,21,137.76190476190476,990.8095238095239,0.23809523809523808
A-FLAG津,わたしの幸せな結婚,1.0,26,26,-474.7692307692308,1432.6923076923076,0.2692307692307692
A-FLAG津,わたしの幸せな結婚,2.0,18,18,66.5,1143.8333333333333,0.2777777777777778
A-FLAG津,わたしの幸せな結婚,3.0,19,19,111.84210526315789,1168.2105263157894,0.3157894736842105
A-FLAG津,わたしの幸せな結婚,4.0,19,19,-505.5263157894737,967.6842105263158,0.05263157894736842
A-FLAG津,わたしの幸せな結婚,5.0,19,19,-281.4736842105263,1083.4736842105262,0.3157894736842105
A-FLAG津,わたしの幸せな結婚,6.0,20,20,-409.9,1048.1,0.15
A-FLAG津,わたしの幸せな結婚,7.0,20,20,-637.55,1240.55,0.1
A-FLAG津,わたしの幸せな結婚,8.0,21,21,-370.04761904761904,1408.095238095238,0.38095238095238093
A-FLAG津,わたしの幸せな結婚,9.0,21,21,-568.4761904761905,1468.5714285714287,0.19047619047619047
A-FLAG津,アオハル♪操 A-LIVE,0.0,8,8,-131.75,288.25,0.125
A-FLAG津,アオハル♪操 A-LIVE,1.0,12,12,-45.5,608.5,0.4166666666666667
A-FLAG津,アオハル♪操 A-LIVE,2.0,10,10,225.9,432.3,0.5
A-FLAG津,アオハル♪操 A-LIVE,3.0,9,9,233.0,605.8888888888889,0.3333333333333333
A-FLAG津,アオハル♪操 A-LIVE,4.0,9,9,110.44444444444444,920.4444444444445,0.4444444444444444
A-FLAG津,アオハル♪操 A-LIVE,5.0,8,8,-314.625,640.0,0.125
A-FLAG津,アオハル♪操 A-LIVE,6.0,9,9,-81.88888888888889,585.5555555555555,0.2222222222222222
A-FLAG津,アオハル♪操 A-LIVE,7.0,9,9,-173.55555555555554,441.1111111111111,0.2222222222222222
A-FLAG津,アオハル♪操 A-LIVE,8.0,9,9,-75.66666666666667,387.6666666666667,0.2222222222222222
A-FLAG津,アオハル♪操 A-LIVE,9.0,8,8,-224.25,1501.375,0.375
A-FLAG津,アナザーゴッドハーデス-解き放たれし槍撃ver.-,0.0,46,114,-82.0,455.5701754385965,0.14912280701754385
A-FLAG津,アナザーゴッドハーデス-解き放たれし槍撃ver.-,1.0,59,150,-3.5733333333333333,622.8733333333333,0.16666666666666666
A-FLAG津,アナザーゴッドハーデス-解き放たれし槍撃ver.-,2.0,48,122,-59.09016393442623,528.5409836065573,0.18032786885245902
A-FLAG津,アナザーゴッドハーデス-解き放たれし槍撃ver.-,3.0,48,122,5.959016393442623,518.3688524590164,0.21311475409836064
A-FLAG津,アナザーゴッドハーデス-解き放たれし槍撃ver.-,4.0,48,122,50.26229508196721,403.22131147540983,0.16393442622950818
A-FLAG津,アナザーゴッドハーデス-解き放たれし槍撃ver.-,5.0,47,118,-52.279661016949156,535.1949152542373,0.13559322033898305
A-FLAG津,アナザーゴッドハーデス-解き放たれし槍撃ver.-,6.0,49,124,27.637096774193548,436.0806451612903,0.16129032258064516
A-FLAG津,アナザーゴッドハーデス-解き放たれし槍撃ver.-,7.0,47,120,-19.333333333333332,400.9166666666667,0.15
A-FLAG津,アナザーゴッドハーデス-解き放たれし槍撃ver.-,8.0,47,118,-56.33898305084746,516.1525423728814,0.19491525423728814
A-FLAG津,アナザーゴッドハーデス-解き放たれし槍撃ver.-,9.0,46,114,-103.44736842105263,595.5701754385965,0.14035087719298245
A-FLAG津,アレックス ブライト,0.0,28,37,-134.7027027027027,1566.6216216216217,0.32432432432432434
A-FLAG津,アレックス ブライト,1.0,35,46,-161.2608695652174,2185.391304347826,0.32608695652173914
A-FLAG津,アレックス ブライト,2.0,27,34,-70.32352941176471,1749.6176470588234,0.38235294117647056
A-FLAG津,アレックス ブライト,3.0,27,34,-92.88235294117646,2296.794117647059,0.3235294117647059
A-FLAG津,アレックス ブライト,4.0,28,35,88.14285714285714,1725.0857142857142,0.37142857142857144
A-FLAG津,アレックス ブライト,5.0,28,36,-153.58333333333334,1892.2777777777778,0.2777777777777778
A-FLAG津,アレックス ブライト,6.0,29,38,-24.44736842105263,1662.4736842105262,0.34210526315789475
A-FLAG津,アレックス ブライト,7.0,28,36,157.22222222222223,2326.4444444444443,0.4444444444444444
A-FLAG津,アレックス ブライト,8.0,29,38,-136.97368421052633,1799.5526315789473,0.2894736842105263
A-FLAG津,アレックス ブライト,9.0,28,37,-261.8918918918919,2573.810810810811,0.24324324324324326
A-FLAG津,ウルトラミラクルジャグラー,0.0,46,92,-156.79347826086956,1558.2173913043478,0.25
A-FLAG津,ウルトラミラクルジャグラー,1.0,59,118,-48.33898305084746,1935.915254237288,0.3305084745762712
A-FLAG津,ウルトラミラクルジャグラー,2.0,48,96,-144.10416666666666,1577.96875,0.25
A-FLAG津,ウルトラミラクルジャグラー,3.0,48,96,-287.0833333333333,2183.375,0.21875
A-FLAG津,ウルトラミラクルジャグラー,4.0,48,96,-114.4375,1786.3020833333333,0.3125
A-FLAG津,ウルトラミラクルジャグラー,5.0,47,94,-196.0212765957447,2528.340425531915,0.30851063829787234
A-FLAG津,ウルトラミラクルジャグラー,6.0,49,98,-139.6122448979592,1784.6836734693877,0.23469387755102042
A-FLAG津,ウルトラミラクルジャグラー,7.0,47,94,17.5,1705.595744680851,0.3829787234042553
A-FLAG津,ウルトラミラクルジャグラー,8.0,47,94,-148.64893617021278,1576.0212765957447,0.24468085106382978
A-FLAG津,ウルトラミラクルジャグラー,9.0,46,92,-173.2391304347826,2103.7065217391305,0.25
A-FLAG津,クランキークレスト,0.0,46,46,34.54347826086956,1574.5,0.3695652173913043
A-FLAG津,クランキークレスト,1.0,59,59,-20.559322033898304,1850.2033898305085,0.4067796610169492
A-FLAG津,クランキークレスト,2.0,48,48,102.35416666666667,1691.6875,0.3541666666666667
A-FLAG津,クランキークレスト,3.0,48,48,125.875,1790.9166666666667,0.4791666666666667
A-FLAG津,クランキークレスト,4.0,48,48,-46.75,1396.1666666666667,0.4583333333333333
A-FLAG津,クランキークレスト,5.0,47,47,69.97872340425532,1557.7446808510638,0.40425531914893614
A-FLAG津,クランキークレスト,6.0,49,49,-99.0204081632653,1156.6122448979593,0.24489795918367346
A-FLAG津,クランキークレスト,7.0,47,47,-91.85106382978724,1559.6170212765958,0.2553191489361702
A-FLAG津,クランキークレスト,8.0,47,47,-124.68085106382979,1374.5531914893618,0.3829787234042553
A-FLAG津,クランキークレスト,9.0,46,46,-23.67391304347826,1841.0869565217392,0.41304347826086957
A-FLAG津,クレアの秘宝伝 〜はじまりの扉と太陽の石〜 ボーナストリガーver.,0.0,22,22,-172.63636363636363,1965.2727272727273,0.4090909090909091
A-FLAG津,クレアの秘宝伝 〜はじまりの扉と太陽の石〜 ボーナストリガーver.,1.0,27,27,-370.55555555555554,2240.925925925926,0.18518518518518517
A-FLAG津,クレアの秘宝伝 〜はじまりの扉と太陽の石〜 ボーナストリガーver.,2.0,23,23,-238.04347826086956,2030.7391304347825,0.21739130434782608
A-FLAG津,クレアの秘宝伝 〜はじまりの扉と太陽の石〜 ボーナストリガーver.,3.0,22,22,-325.72727272727275,2182.6363636363635,0.2727272727272727
A-FLAG津,クレアの秘宝伝 〜はじまりの扉と太陽の石〜 ボーナストリガーver.,4.0,23,23,-177.34782608695653,1666.8695652173913,0.391304347826087
A-FLAG津,クレアの秘宝伝 〜はじまりの扉と太陽の石〜 ボーナストリガーver.,5.0,22,22,-69.81818181818181,1921.1363636363637,0.36363636363636365
A-FLAG津,クレアの秘宝伝 〜はじまりの扉と太陽の石〜 ボーナストリガーver.,6.0,23,23,-68.0,1668.1304347826087,0.34782608695652173
A-FLAG津,クレアの秘宝伝 〜はじまりの扉と太陽の石〜 ボーナストリガーver.,7.0,23,23,-66.73913043478261,1379.0869565217392,0.34782608695652173
A-FLAG津,クレアの秘宝伝 〜はじまりの扉と太陽の石〜 ボーナストリガーver.,8.0,23,23,-81.8695652173913,2116.086956521739,0.391304347826087
A-FLAG津,クレアの秘宝伝 〜はじまりの扉と太陽の石〜 ボーナストリガーver.,9.0,22,22,-38.18181818181818,2275.0454545454545,0.4090909090909091
A-FLAG津,ゴーゴージャグラー3,0.0,46,340,-93.03235294117647,1645.3911764705883,0.27058823529411763
A-FLAG津,ゴーゴージャグラー3,1.0,59,439,-97.5876993166287,1904.3052391799545,0.2938496583143508
A-FLAG津,ゴーゴージャグラー3,2.0,48,358,-134.62849162011173,1717.7569832402235,0.2737430167597765
A-FLAG津,ゴーゴージャグラー3,3.0,48,358,-70.27653631284916,2387.1117318435754,0.29329608938547486
A-FLAG津,ゴーゴージャグラー3,4.0,48,358,-32.22346368715084,1734.7541899441342,0.329608938547486
A-FLAG津,ゴーゴージャグラー3,5.0,47,349,-143.4813753581662,2070.2578796561606,0.2636103151862464
A-FLAG津,ゴーゴージャグラー3,6.0,49,365,-113.8986301369863,1837.0904109589042,0.29863013698630136
A-FLAG津,ゴーゴージャグラー3,7.0,47,349,-169.5214899713467,1724.6819484240689,0.23209169054441262
A-FLAG津,ゴーゴージャグラー3,8.0,47,349,-86.14899713467048,1729.2578796561604,0.28939828080229224
A-FLAG津,ゴーゴージャグラー3,9.0,46,340,-18.288235294117648,2336.2676470588235,0.3176470588235294
A-FLAG津,スマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,0.0,15,15,-134.66666666666666,531.7333333333333,0.3333333333333333
A-FLAG津,スマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,1.0,18,18,-132.44444444444446,659.1111111111111,0.16666666666666666
A-FLAG津,スマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,2.0,14,14,-569.7857142857143,963.2857142857143,0.35714285714285715
A-FLAG津,スマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,3.0,14,14,-243.28571428571428,909.6428571428571,0.42857142857142855
A-FLAG津,スマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,4.0,13,13,27.0,746.3846153846154,0.3076923076923077
A-FLAG津,スマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,5.0,14,14,230.92857142857142,853.2857142857143,0.35714285714285715
A-FLAG津,スマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,6.0,15,15,-266.8,508.93333333333334,0.06666666666666667
A-FLAG津,スマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,7.0,14,14,-133.42857142857142,634.1428571428571,0.21428571428571427
A-FLAG津,スマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,8.0,15,15,-202.6,1038.5333333333333,0.2
A-FLAG津,スマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,9.0,15,15,-518.6,806.1333333333333,0.06666666666666667
A-FLAG津,スマスロ ギルティクラウン2,0.0,14,33,-38.666666666666664,657.7575757575758,0.18181818181818182
A-FLAG津,スマスロ ギルティクラウン2,1.0,16,38,55.5,396.57894736842104,0.21052631578947367
A-FLAG津,スマスロ ギルティクラウン2,2.0,13,31,-233.1290322580645,873.9032258064516,0.1935483870967742
A-FLAG津,スマスロ ギルティクラウン2,3.0,14,33,-40.81818181818182,825.3333333333334,0.15151515151515152
A-FLAG津,スマスロ ギルティクラウン2,4.0,13,31,58.29032258064516,807.741935483871,0.16129032258064516
A-FLAG津,スマスロ ギルティクラウン2,5.0,14,33,-673.060606060606,972.9090909090909,0.09090909090909091
A-FLAG津,スマスロ ギルティクラウン2,6.0,15,35,-59.74285714285714,577.3428571428572,0.17142857142857143
A-FLAG津,スマスロ ギルティクラウン2,7.0,14,32,101.34375,646.875,0.125
A-FLAG津,スマスロ ギルティクラウン2,8.0,14,33,61.18181818181818,485.0,0.12121212121212122
A-FLAG津,スマスロ ギルティクラウン2,9.0,14,33,-234.0909090909091,600.4242424242424,0.09090909090909091
A-FLAG津,スマスロ ゲゲゲの鬼太郎 覚醒,0.0,34,34,-158.85294117647058,562.8529411764706,0.14705882352941177
A-FLAG津,スマスロ ゲゲゲの鬼太郎 覚醒,1.0,43,43,-340.5813953488372,545.2790697674419,0.046511627906976744
A-FLAG津,スマスロ ゲゲゲの鬼太郎 覚醒,2.0,35,35,407.0,734.3714285714286,0.2571428571428571
A-FLAG津,スマスロ ゲゲゲの鬼太郎 覚醒,3.0,36,36,138.52777777777777,694.5555555555555,0.3333333333333333
A-FLAG津,スマスロ ゲゲゲの鬼太郎 覚醒,4.0,35,35,52.8,398.22857142857146,0.14285714285714285
A-FLAG津,スマスロ ゲゲゲの鬼太郎 覚醒,5.0,34,34,-224.76470588235293,481.52941176470586,0.17647058823529413
A-FLAG津,スマスロ ゲゲゲの鬼太郎 覚醒,6.0,36,36,70.69444444444444,495.75,0.16666666666666666
A-FLAG津,スマスロ ゲゲゲの鬼太郎 覚醒,7.0,35,35,-48.285714285714285,599.9142857142857,0.17142857142857143
A-FLAG津,スマスロ ゲゲゲの鬼太郎 覚醒,8.0,34,34,72.73529411764706,536.2058823529412,0.14705882352941177
A-FLAG津,スマスロ ゲゲゲの鬼太郎 覚醒,9.0,34,34,-209.11764705882354,771.9117647058823,0.14705882352941177
A-FLAG津,スマスロ ゴッドイーター リザレクション,0.0,46,184,23.902173913043477,822.7826086956521,0.2554347826086957
A-FLAG津,スマスロ ゴッドイーター リザレクション,1.0,59,236,-288.5720338983051,1203.8474576271187,0.2669491525423729
A-FLAG津,スマスロ ゴッドイーター リザレクション,2.0,48,192,-36.078125,1032.5989583333333,0.2916666666666667
A-FLAG津,スマスロ ゴッドイーター リザレクション,3.0,48,192,-118.125,1281.4895833333333,0.3072916666666667
A-FLAG津,スマスロ ゴッドイーター リザレクション,4.0,48,192,-84.83854166666667,998.140625,0.28125
