店舗,機種名,Weekday,稼働日数,集計数,平均差枚数,平均回転数,勝率
A-FLAG津,S黄門ちゃま喝2,月曜日,19,19,162.6315789473684,310.57894736842104,0.15789473684210525
A-FLAG津,S黄門ちゃま喝2,木曜日,18,18,-144.22222222222223,338.55555555555554,0.0
A-FLAG津,S黄門ちゃま喝2,水曜日,17,17,0.8235294117647058,156.52941176470588,0.17647058823529413
A-FLAG津,S黄門ちゃま喝2,火曜日,18,18,-298.5,1033.9444444444443,0.05555555555555555
A-FLAG津,S黄門ちゃま喝2,金曜日,18,18,14.222222222222221,289.55555555555554,0.05555555555555555
A-FLAG津,いざ!番長,土曜日,54,106,37.41509433962264,1468.867924528302,0.27358490566037735
A-FLAG津,いざ!番長,日曜日,53,105,-181.8095238095238,1712.142857142857,0.2857142857142857
A-FLAG津,いざ!番長,月曜日,54,106,-289.5943396226415,1074.4905660377358,0.11320754716981132
A-FLAG津,いざ!番長,木曜日,54,102,102.50980392156863,628.9313725490196,0.21568627450980393
A-FLAG津,いざ!番長,水曜日,53,103,-304.09708737864077,1150.893203883495,0.17475728155339806
A-FLAG津,いざ!番長,火曜日,54,106,130.80188679245282,985.1320754716982,0.2169811320754717
A-FLAG津,いざ!番長,金曜日,53,103,-227.18446601941747,963.757281553398,0.1262135922330097
A-FLAG津,わたしの幸せな結婚,土曜日,30,30,-298.26666666666665,1671.8,0.36666666666666664
A-FLAG津,わたしの幸せな結婚,日曜日,29,29,-356.0,1256.3103448275863,0.2413793103448276
A-FLAG津,わたしの幸せな結婚,月曜日,29,29,-259.3448275862069,1272.6206896551723,0.20689655172413793
A-FLAG津,わたしの幸せな結婚,木曜日,29,29,187.9655172413793,870.3793103448276,0.20689655172413793
A-FLAG津,わたしの幸せな結婚,水曜日,28,28,-363.10714285714283,1149.107142857143,0.21428571428571427
A-FLAG津,わたしの幸せな結婚,火曜日,29,29,-432.0689655172414,1102.8275862068965,0.1724137931034483
A-FLAG津,わたしの幸せな結婚,金曜日,30,30,-590.0333333333333,1103.5333333333333,0.2
A-FLAG津,アオハル♪操 A-LIVE,土曜日,13,13,-315.84615384615387,753.3076923076923,0.23076923076923078
A-FLAG津,アオハル♪操 A-LIVE,日曜日,14,14,206.0,1069.7857142857142,0.35714285714285715
A-FLAG津,アオハル♪操 A-LIVE,月曜日,13,13,313.61538461538464,396.2307692307692,0.46153846153846156
A-FLAG津,アオハル♪操 A-LIVE,木曜日,13,13,-167.46153846153845,505.9230769230769,0.23076923076923078
A-FLAG津,アオハル♪操 A-LIVE,水曜日,12,12,-73.58333333333333,550.25,0.25
A-FLAG津,アオハル♪操 A-LIVE,火曜日,13,13,-148.92307692307693,338.9230769230769,0.3076923076923077
A-FLAG津,アオハル♪操 A-LIVE,金曜日,13,13,-107.6923076923077,770.8461538461538,0.3076923076923077
A-FLAG津,アナザーゴッドハーデス-解き放たれし槍撃ver.-,土曜日,79,194,-33.34020618556701,721.1443298969073,0.2268041237113402
A-FLAG津,アナザーゴッドハーデス-解き放たれし槍撃ver.-,日曜日,79,196,-85.36224489795919,1026.484693877551,0.28061224489795916
A-FLAG津,アナザーゴッドハーデス-解き放たれし槍撃ver.-,月曜日,79,196,-0.6938775510204082,348.484693877551,0.1377551020408163
A-FLAG津,アナザーゴッドハーデス-解き放たれし槍撃ver.-,木曜日,77,190,-31.18421052631579,419.08947368421053,0.14210526315789473
A-FLAG津,アナザーゴッドハーデス-解き放たれし槍撃ver.-,水曜日,78,190,-69.06842105263158,332.2315789473684,0.10526315789473684
A-FLAG津,アナザーゴッドハーデス-解き放たれし槍撃ver.-,火曜日,77,190,51.33157894736842,336.9842105263158,0.15263157894736842
A-FLAG津,アナザーゴッドハーデス-解き放たれし槍撃ver.-,金曜日,77,190,-57.7,328.61052631578946,0.11578947368421053
A-FLAG津,アレックス ブライト,土曜日,51,63,-21.50793650793651,2748.2063492063494,0.30158730158730157
A-FLAG津,アレックス ブライト,日曜日,50,61,7.049180327868853,2632.6065573770493,0.4262295081967213
A-FLAG津,アレックス ブライト,月曜日,50,62,-117.80645161290323,1809.0,0.3387096774193548
A-FLAG津,アレックス ブライト,木曜日,49,62,-120.58064516129032,1294.258064516129,0.27419354838709675
A-FLAG津,アレックス ブライト,水曜日,50,62,-126.66129032258064,1593.8709677419354,0.22580645161290322
A-FLAG津,アレックス ブライト,火曜日,49,61,-166.5737704918033,1446.983606557377,0.29508196721311475
A-FLAG津,アレックス ブライト,金曜日,49,61,32.18032786885246,1796.950819672131,0.4426229508196721
A-FLAG津,ウルトラミラクルジャグラー,土曜日,79,158,-200.62025316455697,2550.9113924050635,0.2974683544303797
A-FLAG津,ウルトラミラクルジャグラー,日曜日,79,158,-145.70253164556962,2457.2088607594937,0.2848101265822785
A-FLAG津,ウルトラミラクルジャグラー,月曜日,79,158,-110.87974683544304,1698.860759493671,0.2974683544303797
A-FLAG津,ウルトラミラクルジャグラー,木曜日,77,154,-167.0064935064935,1563.448051948052,0.2597402597402597
A-FLAG津,ウルトラミラクルジャグラー,水曜日,78,156,-85.93589743589743,1673.070512820513,0.32051282051282054
A-FLAG津,ウルトラミラクルジャグラー,火曜日,77,154,-92.11688311688312,1308.551948051948,0.2532467532467532
A-FLAG津,ウルトラミラクルジャグラー,金曜日,77,154,-138.64285714285714,1835.6363636363637,0.2727272727272727
A-FLAG津,クランキークレスト,土曜日,79,79,-33.22784810126582,2256.3037974683543,0.4050632911392405
A-FLAG津,クランキークレスト,日曜日,79,79,13.69620253164557,2412.1898734177216,0.379746835443038
A-FLAG津,クランキークレスト,月曜日,79,79,-49.9746835443038,1176.6962025316457,0.31645569620253167
A-FLAG津,クランキークレスト,木曜日,77,77,6.428571428571429,1329.012987012987,0.37662337662337664
A-FLAG津,クランキークレスト,水曜日,78,78,-25.025641025641026,1155.4358974358975,0.38461538461538464
A-FLAG津,クランキークレスト,火曜日,77,77,9.792207792207792,972.8441558441558,0.37662337662337664
A-FLAG津,クランキークレスト,金曜日,77,77,-12.974025974025974,1322.5584415584415,0.35064935064935066
A-FLAG津,クレアの秘宝伝 〜はじまりの扉と太陽の石〜 ボーナストリガーver.,土曜日,43,43,-200.88372093023256,1875.6976744186047,0.3488372093023256
A-FLAG津,クレアの秘宝伝 〜はじまりの扉と太陽の石〜 ボーナストリガーver.,日曜日,43,43,-166.04651162790697,2118.1627906976746,0.32558139534883723
A-FLAG津,クレアの秘宝伝 〜はじまりの扉と太陽の石〜 ボーナストリガーver.,月曜日,42,42,-33.76190476190476,1794.0,0.30952380952380953
A-FLAG津,クレアの秘宝伝 〜はじまりの扉と太陽の石〜 ボーナストリガーver.,木曜日,40,40,-267.6,1384.3,0.225
A-FLAG津,クレアの秘宝伝 〜はじまりの扉と太陽の石〜 ボーナストリガーver.,水曜日,42,42,-182.23809523809524,1811.595238095238,0.30952380952380953
A-FLAG津,クレアの秘宝伝 〜はじまりの扉と太陽の石〜 ボーナストリガーver.,火曜日,41,41,-75.65853658536585,1705.3170731707316,0.2926829268292683
A-FLAG津,クレアの秘宝伝 〜はじまりの扉と太陽の石〜 ボーナストリガーver.,金曜日,40,40,-118.65,1683.8,0.425
A-FLAG津,ゴーゴージャグラー3,土曜日,79,583,-190.1097770154374,2342.293310463122,0.274442538593482
A-FLAG津,ゴーゴージャグラー3,日曜日,79,585,-121.02222222222223,2355.834188034188,0.30256410256410254
A-FLAG津,ゴーゴージャグラー3,月曜日,79,583,-98.52315608919382,1722.442538593482,0.25900514579759865
A-FLAG津,ゴーゴージャグラー3,木曜日,77,569,-57.349736379613354,1642.1476274165202,0.30052724077328646
A-FLAG津,ゴーゴージャグラー3,水曜日,78,574,-49.95644599303136,1710.759581881533,0.28397212543554007
A-FLAG津,ゴーゴージャグラー3,火曜日,77,569,-101.701230228471,1608.0228471001758,0.2618629173989455
A-FLAG津,ゴーゴージャグラー3,金曜日,77,569,-36.04745166959578,1704.6309314586995,0.3268892794376098
A-FLAG津,スマスロ BIRDIE WING -Golf Girls' Story-,土曜日,4,4,-1641.0,2639.75,0.0
A-FLAG津,スマスロ BIRDIE WING -Golf Girls' Story-,日曜日,4,4,-1306.25,1910.0,0.0
A-FLAG津,スマスロ BIRDIE WING -Golf Girls' Story-,月曜日,3,3,547.6666666666666,1302.3333333333333,1.0
A-FLAG津,スマスロ BIRDIE WING -Golf Girls' Story-,水曜日,4,4,-982.0,1248.5,0.0
A-FLAG津,スマスロ BIRDIE WING -Golf Girls' Story-,金曜日,3,3,2831.0,1395.6666666666667,0.6666666666666666
A-FLAG津,スマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,土曜日,21,21,-320.6190476190476,1103.5714285714287,0.2857142857142857
A-FLAG津,スマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,日曜日,20,20,-185.05,1089.25,0.4
A-FLAG津,スマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,月曜日,21,21,-264.14285714285717,596.3809523809524,0.23809523809523808
A-FLAG津,スマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,木曜日,22,22,-125.68181818181819,882.5454545454545,0.13636363636363635
A-FLAG津,スマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,水曜日,21,21,84.66666666666667,311.4761904761905,0.19047619047619047
A-FLAG津,スマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,火曜日,21,21,-220.85714285714286,557.8095238095239,0.23809523809523808
A-FLAG津,スマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,金曜日,21,21,-346.9047619047619,797.0,0.23809523809523808
A-FLAG津,スマスロ ギルティクラウン2,土曜日,20,46,-154.6304347826087,1096.5869565217392,0.2391304347826087
A-FLAG津,スマスロ ギルティクラウン2,日曜日,19,44,-185.1590909090909,1148.0454545454545,0.18181818181818182
A-FLAG津,スマスロ ギルティクラウン2,月曜日,21,49,-102.28571428571429,557.8775510204082,0.1836734693877551
A-FLAG津,スマスロ ギルティクラウン2,木曜日,21,50,-207.98,616.66,0.12
A-FLAG津,スマスロ ギルティクラウン2,水曜日,20,48,49.645833333333336,320.0625,0.16666666666666666
A-FLAG津,スマスロ ギルティクラウン2,火曜日,20,48,51.020833333333336,603.9166666666666,0.0625
A-FLAG津,スマスロ ギルティクラウン2,金曜日,20,47,-145.95744680851064,457.40425531914894,0.10638297872340426
A-FLAG津,スマスロ ゲゲゲの鬼太郎 覚醒,土曜日,51,51,29.80392156862745,844.0392156862745,0.17647058823529413
A-FLAG津,スマスロ ゲゲゲの鬼太郎 覚醒,日曜日,51,51,192.68627450980392,975.7843137254902,0.3333333333333333
A-FLAG津,スマスロ ゲゲゲの鬼太郎 覚醒,月曜日,52,52,-142.30769230769232,274.4423076923077,0.11538461538461539
A-FLAG津,スマスロ ゲゲゲの鬼太郎 覚醒,木曜日,50,50,-5.8,465.16,0.14
A-FLAG津,スマスロ ゲゲゲの鬼太郎 覚醒,水曜日,50,50,-35.52,560.14,0.16
A-FLAG津,スマスロ ゲゲゲの鬼太郎 覚醒,火曜日,51,51,-191.13725490196077,408.15686274509807,0.058823529411764705
A-FLAG津,スマスロ ゲゲゲの鬼太郎 覚醒,金曜日,51,51,-49.470588235294116,544.2745098039215,0.21568627450980393
A-FLAG津,スマスロ ゴッドイーター リザレクション,土曜日,79,316,-204.47784810126583,1360.6613924050632,0.2911392405063291
A-FLAG津,スマスロ ゴッドイーター リザレクション,日曜日,79,316,-230.9272151898734,1487.76582278481,0.3069620253164557
A-FLAG津,スマスロ ゴッドイーター リザレクション,月曜日,79,316,-0.39556962025316456,835.876582278481,0.2879746835443038
A-FLAG津,スマスロ ゴッドイーター リザレクション,木曜日,77,308,-120.98051948051948,784.6493506493506,0.262987012987013
A-FLAG津,スマスロ ゴッドイーター リザレクション,水曜日,78,312,-136.58653846153845,830.5608974358975,0.22435897435897437
A-FLAG津,スマスロ ゴッドイーター リザレクション,火曜日,77,308,-134.52597402597402,842.7597402597403,0.275974025974026
A-FLAG津,スマスロ ゴッドイーター リザレクション,金曜日,77,308,-134.85064935064935,805.1103896103896,0.262987012987013
A-FLAG津,スマスロ サンダーV,土曜日,17,17,301.52941176470586,3030.0,0.5294117647058824
A-FLAG津,スマスロ サンダーV,日曜日,17,17,-8.411764705882353,2832.176470588235,0.4117647058823529
A-FLAG津,スマスロ サンダーV,月曜日,17,17,97.0,2185.470588235294,0.47058823529411764
A-FLAG津,スマスロ サンダーV,木曜日,16,16,-372.5,2062.875,0.3125
A-FLAG津,スマスロ サンダーV,水曜日,18,18,129.22222222222223,2818.8333333333335,0.3888888888888889
A-FLAG津,スマスロ サンダーV,火曜日,16,16,-144.0,2413.5625,0.375
A-FLAG津,スマスロ サンダーV,金曜日,15,15,312.46666666666664,2629.0666666666666,0.4666666666666667
A-FLAG津,スマスロ シャーマンキング,土曜日,70,173,-383.8208092485549,950.9479768786127,0.12716763005780346
A-FLAG津,スマスロ シャーマンキング,日曜日,69,170,76.38235294117646,1101.6235294117646,0.2
A-FLAG津,スマスロ シャーマンキング,月曜日,70,176,-105.76704545454545,504.39772727272725,0.125
A-FLAG津,スマスロ シャーマンキング,木曜日,68,171,-36.37426900584796,420.3567251461988,0.14619883040935672
A-FLAG津,スマスロ シャーマンキング,水曜日,70,174,-88.33333333333333,566.1551724137931,0.09770114942528736
A-FLAG津,スマスロ シャーマンキング,火曜日,68,169,-75.34319526627219,419.4556213017751,0.09467455621301775
A-FLAG津,スマスロ シャーマンキング,金曜日,68,171,-21.485380116959064,545.6081871345029,0.14619883040935672
A-FLAG津,スマスロ ストリートファイターV 挑戦者の道,土曜日,7,7,1306.2857142857142,6116.571428571428,0.7142857142857143
A-FLAG津,スマスロ ストリートファイターV 挑戦者の道,日曜日,7,7,1623.4285714285713,5848.857142857143,0.7142857142857143
A-FLAG津,スマスロ ストリートファイターV 挑戦者の道,月曜日,7,7,570.7142857142857,1878.5714285714287,0.5714285714285714
A-FLAG津,スマスロ ストリートファイターV 挑戦者の道,木曜日,7,7,532.4285714285714,2102.1428571428573,0.7142857142857143
A-FLAG津,スマスロ ストリートファイターV 挑戦者の道,水曜日,6,6,585.5,2274.8333333333335,0.5
A-FLAG津,スマスロ ストリートファイターV 挑戦者の道,火曜日,7,7,857.4285714285714,2996.0,0.5714285714285714
A-FLAG津,スマスロ ストリートファイターV 挑戦者の道,金曜日,7,7,46.714285714285715,2886.0,0.42857142857142855
A-FLAG津,スマスロ デビル メイ クライ5 スタイリッシュトライブ,土曜日,44,44,-541.5227272727273,1261.4318181818182,0.11363636363636363
A-FLAG津,スマスロ デビル メイ クライ5 スタイリッシュトライブ,日曜日,43,43,-879.6976744186046,1310.8372093023256,0.09302325581395349
A-FLAG津,スマスロ デビル メイ クライ5 スタイリッシュトライブ,月曜日,44,44,-264.0,722.2954545454545,0.18181818181818182
A-FLAG津,スマスロ デビル メイ クライ5 スタイリッシュトライブ,木曜日,43,43,-238.02325581395348,601.8372093023256,0.13953488372093023
A-FLAG津,スマスロ デビル メイ クライ5 スタイリッシュトライブ,水曜日,42,42,-338.42857142857144,657.7142857142857,0.07142857142857142
A-FLAG津,スマスロ デビル メイ クライ5 スタイリッシュトライブ,火曜日,44,44,-194.4318181818182,521.3409090909091,0.045454545454545456
A-FLAG津,スマスロ デビル メイ クライ5 スタイリッシュトライブ,金曜日,42,42,-176.0,630.4285714285714,0.19047619047619047
A-FLAG津,スマスロ ハナビ,土曜日,19,21,-181.61904761904762,2775.5238095238096,0.3333333333333333
A-FLAG津,スマスロ ハナビ,日曜日,19,21,-66.76190476190476,3649.0,0.2857142857142857
A-FLAG津,スマスロ ハナビ,月曜日,19,21,23.142857142857142,2487.4285714285716,0.42857142857142855
A-FLAG津,スマスロ ハナビ,木曜日,18,20,-156.15,2846.25,0.3
A-FLAG津,スマスロ ハナビ,水曜日,20,22,89.36363636363636,2475.3636363636365,0.5454545454545454
A-FLAG津,スマスロ ハナビ,火曜日,18,20,-47.3,2647.1,0.45
A-FLAG津,スマスロ ハナビ,金曜日,17,19,-94.15789473684211,2667.1052631578946,0.3157894736842105
A-FLAG津,スマスロ バイオハザード5,土曜日,66,207,28.04830917874396,1186.3961352657004,0.22705314009661837
A-FLAG津,スマスロ バイオハザード5,日曜日,65,203,-264.99014778325125,1270.0246305418718,0.2561576354679803
A-FLAG津,スマスロ バイオハザード5,月曜日,66,210,-73.57142857142857,756.7238095238096,0.1380952380952381
A-FLAG津,スマスロ バイオハザード5,木曜日,64,203,-85.72906403940887,735.1871921182266,0.16748768472906403
A-FLAG津,スマスロ バイオハザード5,水曜日,66,207,-277.9951690821256,790.0338164251208,0.15458937198067632
A-FLAG津,スマスロ バイオハザード5,火曜日,64,204,-185.38725490196077,783.5098039215686,0.16176470588235295
A-FLAG津,スマスロ バイオハザード5,金曜日,64,203,6.1330049261083746,801.384236453202,0.22167487684729065
A-FLAG津,スマスロ バイオハザードRE:3,土曜日,8,19,-1017.6315789473684,1892.842105263158,0.21052631578947367
A-FLAG津,スマスロ バイオハザードRE:3,日曜日,8,19,-886.8421052631579,1766.2105263157894,0.15789473684210525
A-FLAG津,スマスロ バイオハザードRE:3,月曜日,7,17,-115.41176470588235,1042.3529411764705,0.17647058823529413
A-FLAG津,スマスロ バイオハザードRE:3,木曜日,7,19,-205.31578947368422,863.5263157894736,0.15789473684210525
A-FLAG津,スマスロ バイオハザードRE:3,水曜日,8,18,-178.83333333333334,1230.9444444444443,0.2222222222222222
A-FLAG津,スマスロ バイオハザードRE:3,火曜日,6,16,72.25,1013.6875,0.25
A-FLAG津,スマスロ バイオハザードRE:3,金曜日,7,18,651.3888888888889,937.9444444444445,0.4444444444444444
A-FLAG津,スマスロ バベル,土曜日,18,18,-38.27777777777778,724.0,0.2777777777777778
A-FLAG津,スマスロ バベル,日曜日,18,18,-245.88888888888889,657.8333333333334,0.16666666666666666
A-FLAG津,スマスロ バベル,月曜日,17,17,-59.76470588235294,658.2941176470588,0.11764705882352941
A-FLAG津,スマスロ バベル,木曜日,16,16,-153.9375,370.0625,0.125
A-FLAG津,スマスロ バベル,水曜日,16,16,-198.25,478.375,0.25
A-FLAG津,スマスロ バベル,火曜日,17,17,-88.41176470588235,341.2352941176471,0.11764705882352941
A-FLAG津,スマスロ バベル,金曜日,18,18,-239.66666666666666,286.8888888888889,0.05555555555555555
